witness_ID;text_ID;author
BIB589_8;BIB589;
BIB589_9;BIB589;
BIB589_10;BIB589;
BIB589_11;BIB589;
BIB589_12;BIB589;
BIB589_13;BIB589;
BIB589_14;BIB589;
BIB589_15;BIB589;
BIB589_16;BIB589;
BIB589_17;BIB589;
BIB589_18;BIB589;
BIB589_19;BIB589;
BIB589_20;BIB589;
BIB589_21;BIB589;
BIB589_22;BIB589;
BIB589_23;BIB589;
BIB589_24;BIB589;
BIB589_25;BIB589;
BIB589_26;BIB589;
BIB589_27;BIB589;
BIB589_28;BIB589;
BIB589_29;BIB589;
BIB589_30;BIB589;
BIB589_31;BIB589;
BIB589_32;BIB589;
BIB589_33;BIB589;
BIB589_34;BIB589;
BIB589_35;BIB589;
BIB589_36;BIB589;
BIB589_37;BIB589;
BIB589_38;BIB589;
BIB589_39;BIB589;
BIB589_40;BIB589;
BIB589_41;BIB589;
BIB589_42;BIB589;
BIB589_43;BIB589;
BIB589_44;BIB589;
BIB589_45;BIB589;
BIB589_46;BIB589;
BIB589_47;BIB589;
BIB589_48;BIB589;
BIB589_49;BIB589;
BIB589_50;BIB589;
BIB589_51;BIB589;
BIB589_52;BIB589;
BIB589_53;BIB589;
BIB589_54;BIB589;
BIB589_55;BIB589;
BIB599_1;BIB599;
BIB599_2;BIB599;
BIB599_3;BIB599;
BIB599_4;BIB599;
BIB599_5;BIB599;
BIB599_6;BIB599;
BIB599_7;BIB599;
BIB599_8;BIB599;
BIB599_9;BIB599;
BIB599_10;BIB599;
BIB599_11;BIB599;
BIB599_12;BIB599;
BIB599_13;BIB599;
BIB599_14;BIB599;
BIB599_15;BIB599;
BIB599_16;BIB599;
BIB599_17;BIB599;
BIB599_18;BIB599;
BIB599_19;BIB599;
BIB599_20;BIB599;
BIB599_21;BIB599;
BIB599_22;BIB599;
BIB599_23;BIB599;
BIB599_24;BIB599;
BIB599_25;BIB599;
BIB599_26;BIB599;
BIB599_27;BIB599;
BIB599_28;BIB599;
BIB599_29;BIB599;
BIB599_30;BIB599;
BIB599_31;BIB599;
BIB599_32;BIB599;
BIB599_33;BIB599;
BIB599_34;BIB599;
BIB599_35;BIB599;
BIB599_36;BIB599;
BIB599_37;BIB599;
BIB599_38;BIB599;
BIB599_39;BIB599;
BIB599_40;BIB599;
BIB599_41;BIB599;
BIB599_42;BIB599;
BIB599_43;BIB599;
BIB599_44;BIB599;
BIB599_45;BIB599;
BIB599_46;BIB599;
BIB599_47;BIB599;
BIB599_48;BIB599;
BIB599_49;BIB599;
BIB599_50;BIB599;
BIB599_51;BIB599;
BIB599_52;BIB599;
BIB599_53;BIB599;
BIB599_54;BIB599;
BIB599_55;BIB599;
BIB601_1;BIB601;
BIB601_2;BIB601;
BIB601_3;BIB601;
BIB601_4;BIB601;
BIB601_5;BIB601;
BIB601_6;BIB601;
BIB601_7;BIB601;
BIB601_8;BIB601;
BIB601_9;BIB601;
BIB601_10;BIB601;
BIB601_11;BIB601;
BIB601_12;BIB601;
BIB601_13;BIB601;
BIB601_14;BIB601;
BIB601_15;BIB601;
BIB601_16;BIB601;
BIB601_17;BIB601;
BIB601_18;BIB601;
BIB601_19;BIB601;
BIB601_20;BIB601;
BIB601_21;BIB601;
BIB601_22;BIB601;
BIB601_23;BIB601;
BIB601_24;BIB601;
BIB601_25;BIB601;
BIB601_26;BIB601;
BIB601_27;BIB601;
BIB601_28;BIB601;
BIB601_29;BIB601;
BIB601_30;BIB601;
BIB601_31;BIB601;
BIB601_32;BIB601;
BIB601_33;BIB601;
BIB601_34;BIB601;
BIB601_35;BIB601;
BIB601_36;BIB601;
BIB601_37;BIB601;
BIB601_38;BIB601;
BIB601_39;BIB601;
BIB601_40;BIB601;
BIB601_41;BIB601;
BIB601_42;BIB601;
BIB601_43;BIB601;
BIB601_44;BIB601;
BIB601_45;BIB601;
BIB601_46;BIB601;
BIB601_47;BIB601;
BIB601_48;BIB601;
BIB601_49;BIB601;
BIB601_50;BIB601;
BIB601_51;BIB601;
BIB601_52;BIB601;
BIB601_53;BIB601;
BIB601_54;BIB601;
BIB601_55;BIB601;
BIB605_1;BIB605;
BIB605_2;BIB605;
BIB605_3;BIB605;
BIB605_4;BIB605;
BIB605_5;BIB605;
BIB605_6;BIB605;
BIB605_7;BIB605;
BIB605_8;BIB605;
BIB605_9;BIB605;
BIB605_10;BIB605;
BIB605_11;BIB605;
BIB605_12;BIB605;
BIB605_13;BIB605;
BIB605_14;BIB605;
BIB605_15;BIB605;
BIB605_16;BIB605;
