witness_ID;text_ID;author
p_°K_0228;BEdT 155.B.A;-
p_°K_0229;BEdT 155,001;Folquet de marseilla.
p_°K_0230;BEdT 155,021;Folquet de marseilla.
p_°K_0231;BEdT 155,014;Folquetz de marseilla.
p_°K_0232;BEdT 155,002;Folquetz de marseilla.
p_°K_0233;BEdT 155,005;Folquetz de marseilla.
p_°K_0234;BEdT 155,018;Folquetz de marseilla.
p_°K_0235;BEdT 155,022;Folquetz de marseilla.
p_°K_0236;BEdT 155,006;Folquetz de marseilla.
p_°K_0237;BEdT 155,016;Folquetz de marseilla.
p_°K_0238;BEdT 155,023;Folquetz de marseilla.
p_°K_0239;BEdT 155,007;Folquetz de marseilla.
p_°K_0240;BEdT 155,020;Folquetz de marseilla.
p_°K_0241;BEdT 155,008;Folquetz de marseilla.
p_°K_0242;BEdT 155,013;Folquetz de marseilla.
p_°K_0243;BEdT 155,003;Folquetz de marseilla.
p_°K_0244;BEdT 155,010;Folquet de marseilla.
p_°K_0245;BEdT 155,011;Folquetz de marseilla.
p_°K_0246;BEdT 155,015;Folquetz de marseilla.
p_°K_0247;BEdT 155,027;Folquetz de marseilla.
p_°K_0248;BEdT 029.B.A;-
p_°K_0249;BEdT 029,010;Arnautz daniels.
p_°K_0250;BEdT 029,018;Arnautz daniels.
p_°K_0251;BEdT 029,004;Arnautz daniels.
p_°K_0252;BEdT 029,013;Arnautz daniels.
p_°K_0253;BEdT 029,003;Arnautz daniels.
p_°K_0254;BEdT 029,014;Arnautz daniels.
p_°K_0255;BEdT 029,017;Arnautz daniels.
p_°K_0256;BEdT 029,008;Arnautz daniels.
p_°K_0257;BEdT 029,002;Arnautz daniels.
p_°K_0258;BEdT 029,006;Arnautz daniels.
p_°K_0259;BEdT 029,005;Arnautz daniels.
p_°K_0260;BEdT 029,009;Arnautz daniels.
p_°K_0261;BEdT 406.B.A;-
p_°K_0262;BEdT 406,034;Raimons de miraual.
p_°K_0263;BEdT 406,015;Raimons de miraual.
p_°K_0264;BEdT 406,038;Raimons de miraual.
p_°K_0265;BEdT 406,013;Raimons de miraual.
p_°K_0266;BEdT 406,007;Raimonz de miraual.
p_°K_0267;BEdT 406,002;Raimonz de miraual.
p_°K_0268;BEdT 406,028;Raimonz de miraual.
p_°K_0269;BEdT 406,020;Raimonz de miraual.
p_°K_0270;BEdT 406,012;Raimonz de miraual.
p_°K_0271;BEdT 406,031;Raimonz de miraual.
p_°K_0272;BEdT 406,006;Raimons de miraual.
p_°K_0273;BEdT 406,008;Raimonz de miraual.
p_°K_0274;BEdT 406,018;Raimonz de miraual.
p_°K_0275;BEdT 406,033;Raimonz de miraual.
p_°K_0276;BEdT 406,023;Raimonz de miraual.
p_°K_0277;BEdT 406,042;Raimonz de miraual.
p_°K_0278;BEdT 406,004;Raimonz de miraual.
p_°K_0279;BEdT 406,015a;Raimonz de miraual.
p_°K_0280;BEdT 406,024;Raimonz de miraual.
p_°K_0281;BEdT 406,019;Raimonz de miraual.
p_°K_0282;BEdT 406,046;Raimonz de miraual.
p_°K_0283;BEdT 406,009;Raimonz de miraual.
p_°K_0284;BEdT 406,040;Raimonz de miraual.
p_°K_0285;BEdT 406,041;Raimonz de miraual.
p_°K_0286;BEdT 375.B.A;-
p_°K_0287;BEdT 375,020;Ponz de capduoill.
p_°K_0288;BEdT 375,011;Ponz de capduoill.
p_°K_0289;BEdT 375,014;Ponz de capduoill.
p_°K_0290;BEdT 375,010;Ponz de capduoill.
p_°K_0291;BEdT 375,001;Pons de capduoill.
p_°K_0292;BEdT 375,019;Pons de capduoill.
p_°K_0293;BEdT 375,022;Ponz de capduoill.
p_°K_0294;BEdT 375,023;Ponz de capduoill.
p_°K_0295;BEdT 375,016;Ponz de capduoill.
p_°K_0296;BEdT 375,006;Ponz de capduoill.
p_°K_0297;BEdT 375,004;Ponz de capduoill.
p_°K_0298;BEdT 375,003;Ponz de capduoill.
p_°K_0299;BEdT 375,026;Ponz de capduoill.
p_°K_0300;BEdT 375,018;Ponz de capduoill.
p_°K_0301;BEdT 375,021;Ponz de capduoill.
p_°K_0302;BEdT 392.B.A.a;-
p_°K_0303;BEdT 392,028;-
p_°K_0304;BEdT 392,023;Raembautz de uaqueras.
p_°K_0305;BEdT 392,020;Raembautz de uaqueras.
p_°K_0306;BEdT 392,026;Raembautz de uaqueras.
p_°K_0307;BEdT 392,024;Raembautz de uaqueras.
p_°K_0308;BEdT 392,013;Raembautz de uaqueras.
p_°K_0309;BEdT 392,018;Raembautz de uaqueras.
p_°K_0310;BEdT 392,003;Raembautz de uaqueras.
p_°K_0311;BEdT 234.B.A;-
p_°K_0312;BEdT 234,006;-
p_°K_0313;BEdT 234,003;Guillems de saint leidier.
p_°K_0314;BEdT 234,016;Guillems de saint leidier.
p_°K_0315;BEdT 234,005;Guillems de saint leidier.
p_°K_0316;BEdT 234,011;Guillems de saint leidier.
p_°K_0317;BEdT 234,014;Guillems de sai(n)t leidier.
p_°K_0318;BEdT 234,004;Guill(e)ms de saint leidier.
p_°K_0319;BEdT 234,007;Guillems de saint leidier.
p_°K_0320;BEdT 243,008a;Guillems de saint leidier.
p_°K_0321;BEdT 173.B.A;-
p_°K_0322;BEdT 173,001;Lo monge gaubertz de pocibot.
p_°K_0323;BEdT 173,014;Lo monge Gaubertz de pocibot.
p_°K_0324;BEdT 173,006;lo monge gaubertz de pocibot.
p_°K_0325;BEdT 173,011;lo monge gaubertz de pocibot.
p_°K_0326;BEdT 173,003;lo monge Gaubertz de pocibot.
p_°K_0327;BEdT 173,002;lo monges Gaubertz de pocibot.
p_°K_0328;BEdT 173,012;lo monge Gaubertz de pocibot.
p_°K_0329;BEdT 404.B.B;-
p_°K_0330;BEdT 404,004;lo uescoms de saint antonin.
p_°K_0331;BEdT 404,011;lo uescoms de saint antonin.
p_°K_0332;BEdT 404,006;lo uescoms de saint antonin. vii
p_°K_0333;BEdT 404,002;lo uescoms de saint antonin.
p_°K_0334;BEdT 404,003;lo uescoms de saint antonin.
p_°K_0335;BEdT 404,001;Lo uescoms de saint antonin.
p_°K_0336;BEdT 404,012;lo uescoms de saint antonin.
p_°K_0337;BEdT 240.B.A;-
p_°K_0338;BEdT 240,004;Girardos lo ros.
p_°K_0339;BEdT 240,001;Guirardos lo ros.
p_°K_0340;BEdT 030,013;Girardos lo ros.
p_°K_0341;BEdT 240,007;Giraudos lo ros.
p_°K_0342;BEdT 240,006;Giraudos lo ros.
p_°K_0343;BEdT 355.B.A;-
p_°K_0344;BEdT 355,005;Peire raimons de tolosa.
p_°K_0345;BEdT 355,009;Peire raimons de tolosa lo uegls.
p_°K_0346;BEdT 355,006;Peire raimon de tholosa.
p_°K_0347;BEdT 355,015;Peire ramons de tholosa.
p_°K_0348;BEdT 355,016;Peire raimon de tolosa.
p_°K_0349;BEdT 355,007;Peire raimons de tolosa.
p_°K_0350;BEdT 355,008;Peire raimons de tolosa.
p_°K_0351;BEdT 355,017;Peire raimons de tolosa.
p_°K_0352;BEdT 355,013;Peire raimons de toloso.
p_°K_0353;BEdT 355,004;Peire raimons de tolosa lo gros.
p_°K_0354;BEdT 355,020;Peire raimon de tolosa lo gros.
p_°K_0355;BEdT 355,018;Peire raimons de tolosa logros.
p_°K_0356;BEdT 355,014;Peire raimons de tolosa lo gros.
p_°K_0357;BEdT 421.B.A;-
p_°K_0358;BEdT 421,010;Richautz de berbesieu.
p_°K_0359;BEdT 421,001;Richautz de berbesil.
p_°K_0360;BEdT 421,003;Richauz de berbesil.
p_°K_0361;BEdT 421,005;Richauz de berbesil.
p_°K_0362;BEdT 421,002;Richautz de berbesil.
p_°K_0363;BEdT 421,006;Richauz de berbesil.
p_°K_0364;BEdT 421,004;Richart de berbesil.
p_°K_0365;BEdT 030,018;Richauz de berbesil.
p_°K_0366;BEdT 421,007;Richauz de berbesil.
p_°K_0367;BEdT 421,009;Richauz de berbesil.
p_°K_0368;BEdT 194.B.A;-
p_°K_0369;BEdT 194,003;Gui duisel.
p_°K_0370;BEdT 194,006;Gui duisels.
p_°K_0371;BEdT 194,011;Gui duisels.
p_°K_0372;BEdT 194,008;Gui duisels.
p_°K_0373;BEdT 194,014;Gui duisels.
p_°K_0374;BEdT 194,019;Gui duisel.
p_°K_0375;BEdT 194,015;Gui duisels.
p_°K_0376;BEdT 194,012;Gui duisels.
p_°K_0377;BEdT 194,007;Gui duisels.
p_°K_0378;BEdT 282.B.A;-
p_°K_0379;BEdT 282,005;Lafranc cigala.
p_°K_0380;BEdT 282,012;Lafranc cigala.
p_°K_0381;BEdT 282,003;La franc cigala.
p_°K_0382;BEdT 282,016;Lafranc cigala.
p_°K_0383;BEdT 282,025;Lafranc cigala.
p_°K_0384;BEdT 282,017;Lafranc cigala.
p_°K_0385;BEdT 282,002;Lafranc cigala.
p_°K_0386;BEdT 282,010;Lafrancs cigala.
p_°K_0387;BEdT 282,004;Lafranc cigala.
p_°K_0388;BEdT 282,007;Lafranc cigala.
p_°K_0389;BEdT 282,023;Lafranc cigala.
p_°K_0390;BEdT 282,020;Lafranc cigala.
p_°K_0391;BEdT 282,008;Lafranc cigala.
p_°K_0392;BEdT 282,006;Lafranc cigala.
p_°K_0393;BEdT 282,021;Lafranc cigala.
p_°K_0394;BEdT 282,019;Lafranc cigala.
p_°K_0395;BEdT 282,018;Lafranc cigala.
p_°K_0396;BEdT 282,022;Lafranc cigala.
p_°K_0397;BEdT 101,015;Bonifaci caluo.
p_°K_0398;BEdT 101,003;Bonifaci caluo.
p_°K_0399;BEdT 101,011;Bonifaci caluo.
p_°K_0400;BEdT 101,008;Enbonifaci caluo.
p_°K_0401;BEdT 101,006;Enbonifaci caluo.
p_°K_0402;BEdT 101,014;Enbonifaci caluo.
p_°K_0403;BEdT 101,016;Enbonifaci caluo.
p_°K_0404;BEdT 101,005;Enbonifaci caluo.
p_°K_0405;BEdT 101,010;Enbonifaci caluo.
p_°K_0406;BEdT 101,001;Enbonifaci caluo.
p_°K_0407;BEdT 101,013;Enbonifaci caluo.
p_°K_0408;BEdT 101,012;Enbonifaci caluo.
p_°K_0409;BEdT 101,009;Enbonifaci caluo.
p_°K_0410;BEdT 101,017;Enbonifaci caluo.
p_°K_0411;BEdT 101,004;Enbonifaci caluo.
p_°K_0412;BEdT 101,002;Enbonifaci caluo.
p_°K_0413;BEdT 101,007;Enbonifaci caluo.
p_°K_0414;BEdT 074.B.B;-
p_°K_0415;BEdT 074,010;Enbertholome çorzi.
p_°K_0416;BEdT 074,013;Denbertholomei çorçi.
p_°K_0417;BEdT 074,002;Denbertholomei çorzi.
p_°K_0418;BEdT 074,018;Denbertholomei zorzi.
p_°K_0419;BEdT 074,004;Denbertholomei çorzi.
p_°K_0420;BEdT 074,003;Denbertholomei çorgi.
p_°K_0421;BEdT 074,009;Denbertholomei çorzi.
p_°K_0422;BEdT 074,016;Denbertholomei çorzi.
p_°K_0423;BEdT 074,007;Denbertholomei. çorgi.
p_°K_0424;BEdT 074,011;Denbertholomei çorçi.
p_°K_0425;BEdT 074,012;Denbertholomei çorçi.
p_°K_0426;BEdT 074,008;Denbertholomei çorçi.
p_°K_0427;BEdT 074,015;Denberthomei çorçi.
p_°K_0428;BEdT 074,006;Denbertholomei çorçi.
p_°K_0429;BEdT 450.B.A;-
p_°K_0430;BEdT 450,002;Nuc brunecs.
p_°K_0431;BEdT 450,003;Nuc brunecs.
p_°K_0432;BEdT 450,001;Nuc brunecs.
p_°K_0433;BEdT 450,004;Nuc brunecs.
p_°K_0434;BEdT 450,007;Nuc brunecs.
p_°K_0435;BEdT 450,006;Nuc brunecs.
p_°K_0436;BEdT 009,018;Nuc brunecs.
p_°K_0437;BEdT 202.B.A;-
p_°K_0438;BEdT 202,009;Guillems ademars.
p_°K_0439;BEdT 202,008;Guillems ademars.
p_°K_0440;BEdT 202,006;Guillems ademars.
p_°K_0441;BEdT 202,001;Guillems ademars.
p_°K_0442;BEdT 202,004;Guillems ademars.
p_°K_0443;BEdT 202,002;Guillems ademars.
p_°K_0444;BEdT 202,008;Guillems ademars.
p_°K_0445;BEdT 202,005;Guillems ademars.
p_°K_0446;BEdT 213.B.A;-
p_°K_0447;BEdT 355,007;Guillems ademars.
p_°K_0448;BEdT 213,005;Guillems d(e)capestai(n)g.
p_°K_0449;BEdT 213,003;Guillems de capestaing.
p_°K_0450;BEdT 213,001;Guillems de capestai(n)g.
p_°K_0451;BEdT 314,001;Guillems de capestaing.
p_°K_0452;BEdT 213,001a;Guillems de capestaing.
p_°K_0453;BEdT 213,007;Guillems de capestaing.
p_°K_0453a;BEdT 461,229a;-
p_°K_0454;BEdT 133.B.A;-
p_°K_0455;BEdT 133,004;Elias cairels.
p_°K_0456;BEdT 133,013;Elias cairels.
p_°K_0457;BEdT 133,006;Elias cairels.
p_°K_0458;BEdT 133,010;Elias cairels.
p_°K_0459;BEdT 133,001;Elias cairels.
p_°K_0460;BEdT 133,014;Elias cairels.
p_°K_0461;BEdT 133,009;Elias cairels.
p_°K_0462;BEdT 133,008;Elias cairels.
p_°K_0463;BEdT 133,002;Elias cairels.
p_°K_0464;BEdT 348.B.A;-
p_°K_0465;BEdT 276,001;Peire de maensac.
p_°K_0466;BEdT 194,007;Peire de maensac.
p_°K_0467;BEdT 430.B.A;-
p_°K_0468;BEdT 070,021;Saill de scola.
p_°K_0468a;BEdT 364,027;-
p_°K_0469;BEdT 202,005;Saill de scola.
p_°K_0470;BEdT 213,006;Peire del poi.
p_°K_0471;BEdT 023.B.A;-
p_°K_0472;BEdT 023,001;Lo reis daragon.
p_°K_0473;BEdT 409.B.A;-
p_°K_0474;BEdT 409,005;-
p_°K_0475;BEdT 409,003;Raimonz de salas.
p_°K_0476;BEdT 097.B.A;-
p_°K_0477;BEdT 097,006;-
p_°K_0478;BEdT 217.B.A;-
p_°K_0479;BEdT 217,006;xxviiii.
p_°K_0480;BEdT 345.B.A;-
p_°K_0481;BEdT 344,004;-
p_°K_0482;BEdT 344,003;Peire guillems.
p_°K_0483;BEdT 344,001;Peire guillems.
p_°K_0484;BEdT 027,004a;Richas nouas.
p_°K_0485;BEdT 330,019a;Ricas nouas.
p_°K_0486;BEdT 112,003a;Ricas nouas.
p_°K_0487;BEdT 330,021;Ricas nouas.
p_°K_0488;BEdT 330,007;Ricas nouas.
p_°K_0489;BEdT 208,001;Guill(e)m de balaun.
p_°K_0490;BEdT 124.B.A;-
p_°K_0491;BEdT 124,006;-
p_°K_0492;BEdT 124,011;Deude de prades.
p_°K_0493;BEdT 124,002;Deude de prades.
p_°K_0494;BEdT 124,007;Deude de prades.
p_°K_0495;BEdT 124,018;Deude de prades.
p_°K_0496;BEdT 124,017;Deude de prades.
p_°K_0497;BEdT 124,003;Deude de prades.
p_°K_0498;BEdT 124,010;Deude de prades.
p_°K_0499;BEdT 124,008;Deude de prades.
p_°K_0500;BEdT 106.B.A;-
p_°K_0501;BEdT 106,021;Cadenetz.
p_°K_0502;BEdT 106,010;Cadenetz.
p_°K_0503;BEdT 106,007;Cadenetz.
p_°K_0504;BEdT 106,014;Cadenetz.
p_°K_0505;BEdT 106,008;Cadenetz.
p_°K_0506;BEdT 106,017;Cadenetz.
p_°K_0507;BEdT 106,012;Cadenetz.
p_°K_0508;BEdT 106,002;Cadenetz.
p_°K_0509;BEdT 106,018;Cadenetz.
p_°K_0510;BEdT 106,022;Cadenetz.
p_°K_0511;BEdT 106,020;Cadenetz.
p_°K_0512;BEdT 106,016;Cadenetz.
p_°K_0513;BEdT 106,015;Cadenetz.
p_°K_0514;BEdT 106,025;Cadenetz.
p_°K_0515;BEdT 106,003;Cadenetz.
p_°K_0516;BEdT 106,005;Cadenetz.
p_°K_0517;BEdT 106,023;Cadenetz.
p_°K_0518;BEdT 132,004a;Cadenetz.
p_°K_0519;BEdT 106,013;Cadenetz.
p_°K_0520;BEdT 293.B.A;-
p_°K_0521;BEdT 293,015;-
p_°K_0522;BEdT 293,017;Marcabruns.
p_°K_0523;BEdT 293,031;Marcabruns.
p_°K_0524;BEdT 293,024;Marcabrus.
p_°K_0525;BEdT 293,032;Marcabrus.
p_°K_0526;BEdT 016b,001;Marcabrus.
p_°K_0527;BEdT 293,043;Marcabrus.
p_°K_0528;BEdT 293,033;Marcabrus.
p_°K_0529;BEdT 293,018;Marcabrus.
p_°K_0530;BEdT 293,035;Marcabrus.
p_°K_0531;BEdT 293,019;Marcabrus.
p_°K_0532;BEdT 293,040;Marcabrus.
p_°K_0533;BEdT 293,016;Marcabrus.
p_°K_0534;BEdT 293,009;Marcabrus.
p_°K_0535;BEdT 293,042;Marcabrus.
p_°K_0536;BEdT 293,041;Marcabrus.
p_°K_0537;BEdT 293,029;Marcabrus.
p_°K_0538;BEdT 293,012;Marcabrus.
p_°K_0539;BEdT 293,022;Marcabrus.
p_°K_0540;BEdT 293,036;Marcabrus.
p_°K_0541;BEdT 293,008;Marcabrus.
p_°K_0542;BEdT 293,038;Marcabrus.
p_°K_0543;BEdT 293,005;Marcabrus.
p_°K_0544;BEdT 293,004;Marcabrus.
p_°K_0545;BEdT 293,030;Marcabrus.
p_°K_0546;BEdT 293,037;Marcabrus.
p_°K_0547;BEdT 293,013;Marcabrus.
p_°K_0548;BEdT 293,039;Marcabrus.
p_°K_0549;BEdT 293,044;Marcabrus.
p_°K_0550;BEdT 273.B.A;-
p_°K_0551;BEdT 273,001;Iordans bonels.
p_°K_0552;BEdT 262.B.A;-
p_°K_0553;BEdT 262,002;-
p_°K_0554;BEdT 262,005;Iaufres rudels.
p_°K_0555;BEdT 262,006;Iaufre rudel de blaia.
p_°K_0556;BEdT 364.B.A;-
p_°K_0557;BEdT 034,002;-
p_°K_0558;BEdT 422.B.A;-
p_°K_0559;BEdT 422,001;Richautz de tarasco(n).
p_°K_0560;BEdT 087.B.A;-
p_°K_0561;BEdT 087,001;-
p_°K_0562;BEdT 011.B.A;-
p_°K_0563;BEdT 011,002;-
p_°K_0564;BEdT 437.B.A;-
p_°K_0565;BEdT 437,035;-
p_°K_0566;BEdT 437,002;lo sordels de mantoana.
p_°K_0567;BEdT 437,005;lo sordel de mantoana.
p_°K_0568;BEdT 225,013;Montaig(na) çotz.
p_°K_0569;BEdT 225,012;Montaigna çot.
p_°K_0570;BEdT 225,010;Montagna çot.
p_°K_0571;BEdT 109.B.A;-
p_°K_0572;BEdT 109,001;-
p_°K_0573;BEdT 109,002;Nacastelloza.
p_°K_0574;BEdT 109,003;Na castelloza.
p_°K_0575;BEdT 009.B.A;-
p_°K_0576;BEdT 009,003;-
p_°K_0577;BEdT 009,015;Naimerics de bel enoi.
p_°K_0578;BEdT 009,004;Naimerics de bel enoi.
p_°K_0579;BEdT 009,018;Naimerics de bel enoi.
p_°K_0580;BEdT 009,007;Naimerics de bel enoi.
p_°K_0581;BEdT 009,008;Naimerics de bel enoi.
p_°K_0582;BEdT 009,021;Naimerics de bel enoi.
p_°K_0583;BEdT 009,014;Naimerics de bel enoi.
p_°K_0584;BEdT 009,012;Naimerics de bel enoi.
p_°K_0585;BEdT 009,005;Naimerics de bel enoi.
p_°K_0586;BEdT 457.B.A;-
p_°K_0587;BEdT 457,016;Nucs de sai(n)t circ.
p_°K_0588;BEdT 457,025;Nucs de sai(n)t circ.
p_°K_0589;BEdT 457,026;Nuc de sai(n)t circ.
p_°K_0590;BEdT 457,003;Nuc de saint circ.
p_°K_0591;BEdT 457,018;Nuc de sai(n)t circ.
p_°K_0592;BEdT 457,001;Nuc de sai(n)t circ.
p_°K_0593;BEdT 457,022;Nuc de sai(n)t circ.
p_°K_0594;BEdT 457,004;Nuc de sai(n)t circ.
p_°K_0595;BEdT 457,035;Nucs de saint circ.
p_°K_0596;BEdT 457,012;Nuc de saint circ.
p_°K_0597;BEdT 457,034;Nucs de saint circ.
p_°K_0598;BEdT 457,015;Nuc de sai(n)t circ.
p_°K_0599;BEdT 457,040;Nuc de sai(n)t circ.
p_°K_0600;BEdT 457,009;Nuc de saint circ.
p_°K_0601;BEdT 457,020;Nuc de saint circ.
p_°K_0602;BEdT 132.B.A;-
p_°K_0603;BEdT 132,001;Nelias de bariols.
p_°K_0604;BEdT 132,007;Nelias de bariols.
p_°K_0605;BEdT 132,013;Nelias de bariols.
p_°K_0606;BEdT 132,011;Nelias de bariols.
p_°K_0607;BEdT 132,012;Nelias de bariols.
p_°K_0608;BEdT 236.B.A;-
p_°K_0609;BEdT 236,002;Guillems de lator.
p_°K_0610;BEdT 236,005;Guillems de lator.
p_°K_0611;BEdT 236,009;Guillems de lator.
p_°K_0612;BEdT 236,004;Guillems de lator.
p_°K_0613;BEdT 236,007;Guillems de lator.
p_°K_0614;BEdT 236,006;Guillems de lator.
p_°K_0615;BEdT 421,004;Guillems de lator.
p_°K_0616;BEdT 112.B.A;-
p_°K_0617;BEdT 112,002;-
p_°K_0618;BEdT 112,004;Cercamons.
p_°K_0619;BEdT 016.B.A;-
p_°K_0620;BEdT 016,001;Albertetz.
p_°K_0621;BEdT 016,013;Albertetz.
p_°K_0622;BEdT 016,006;Albertetz.
p_°K_0623;BEdT 016,009;Albertetz.
p_°K_0624;BEdT 016,012;Albertetz.
p_°K_0625;BEdT 016,007;Albertetz.
p_°K_0626;BEdT 016,018;Albertetz.
p_°K_0627;BEdT 305.B.A;-
p_°K_0628;BEdT 305,001;Lomonges de montaudon.
p_°K_0629;BEdT 305,014;Lomonges de montaudon.
p_°K_0630;BEdT 305,004;Lomonges de montaudon.
p_°K_0631;BEdT 305,016;Lomonges de montaudon.
p_°K_0632;BEdT 305,006;Lomonges de montaudon.
p_°K_0633;BEdT 194,001;Lomonges de montaudon.
p_°K_0634;BEdT 305,003;Lomonges. de montaudon.
p_°K_0635;BEdT 305,012;Lomonges de montaudon.
p_°K_0636;BEdT 305,011;Lomonges de montaudon.
p_°K_0637;BEdT 305,011;Lomonges de montaudon.
p_°K_0638;BEdT 372.B.A;-
p_°K_0639;BEdT 372,007;-
p_°K_0640;BEdT 372,002;Pistoleta.
p_°K_0641;BEdT 372,003;Pistoleta.
p_°K_0642;BEdT 372,004;Pistoleta.
p_°K_0643;BEdT 372,001;Pistoleta.
p_°K_0644;BEdT 003.B.A;-
p_°K_0645;BEdT 003,001;Naimars lo negres.
p_°K_0646;BEdT 003,004;Naimars lo negres.
p_°K_0647;BEdT 003,003;Naimars lo negres.
p_°K_0648;BEdT 003,002;Naimars lo negres.
p_°K_0649;BEdT 223.B.A;-
p_°K_0650;BEdT 223,003;-
p_°K_0651;BEdT 223,004;Guillems magretz.
p_°K_0652;BEdT 223,001;Guillem magretz.
p_°K_0653;BEdT 134.B.A;-
p_°K_0654;BEdT 134,001;-
p_°K_0655;BEdT 043.B.A;-
p_°K_0656;BEdT 043,001;-
p_°K_0657;BEdT 047.B.A;-
p_°K_0658;BEdT 047,009;-
p_°K_0659;BEdT 047,001;Berengiers de palazol.
p_°K_0660;BEdT 047,002;Berengiers de palazol.
p_°K_0661;BEdT 456.B.A;-
p_°K_0662;BEdT 456,001;-
p_°K_0663;BEdT 046.B.A;-
p_°K_0664;BEdT 046,001;-
p_°K_0665;BEdT 046,004;La comtessa didia.
p_°K_0666;BEdT 046,002;La comtessa didia.
p_°K_0667;BEdT 331.B.A;-
p_°K_0668;BEdT 331,002;-
p_°K_0669;BEdT 331,001;Peire bremon.
p_°K_0670;BEdT 168.B.A;-
p_°K_0671;BEdT 168,001;-
p_°K_0672;BEdT 172.B.A;-
p_°K_0673;BEdT 172,001;-
p_°K_0674;BEdT 183.B.A;-
p_°K_0675;BEdT 183,010;-
p_°K_0676;BEdT 243.B.A;-
p_°K_0677;BEdT 243,002;-
p_°K_0678;BEdT 243,010;Girautz de calanson.
p_°K_0679;BEdT 243,009;Giraut de calanson.
p_°K_0680;BEdT 231.B.A;-
p_°K_0681;BEdT 231,004;-
p_°K_0682;BEdT 231,001;Guillems ramnols.
p_°K_0683;BEdT 389,017;Raembautz daurenga.
p_°K_0684;BEdT 389,026;Raembautz daurenga.
p_°K_0685;BEdT 389,005;Raembautz daurenga.
p_°K_0686;BEdT 389,001;Raembautz daurenga.
p_°K_0687;BEdT 389,022;Raembautz daurenga.
p_°K_0688;BEdT 389,021;Raembautz daurenga.
p_°K_0689;BEdT 389,010;Raembautz daurenga.
p_°K_0690;BEdT 389,014;Raembautz daurenga.
p_°K_0691;BEdT 389,036;Raembautz daurenga.
p_°K_0692;BEdT 389,016;Raembautz daurenga.
p_°K_0693;BEdT 389,008;Raembautz daurenga.
p_°K_0694;BEdT 389,008;Raembatz daure(n)ga.
p_°K_0695;BEdT 389,018;Raembautz daurenga.
p_°K_0696;BEdT 389,027;Raembautz daurenga.
p_°K_0697;BEdT 389,003;Raembautz daurenga.
p_°K_0698;BEdT 389,013;Raembautz daurenga.
p_°K_0699;BEdT 389,036;Raembautz daurenga.
p_°K_0700;BEdT 389,031;Raembautz daurenga.
p_°K_0701;BEdT 349,009;Peire millon.
p_°K_0702;BEdT 349,001;Peire millon.
p_°K_0703;BEdT 349,008;Peire millon.
p_°K_0704;BEdT 349,006;Peire millon.
p_°K_0705;BEdT 349,007;Peire millon.
p_°K_0706;BEdT 416,001;En ralmenz bistorz.
p_°K_0707;BEdT 167,051;Nuc de la bacalaria.
p_°K_0708;BEdT 355,012;Nuc de la bacalaria.
p_°K_0709;BEdT 390,001;Enraimbautz debelioc.
p_°K_0710;BEdT 034,001;Arnaut de tintignac.
p_°K_0711;BEdT 249,001;Giraus de salagnac.
p_°K_0712;BEdT 338,001;Peire de corbiac.
p_°K_0713;BEdT 010,018;-
p_°K_0714;BEdT 432.B.A;-
p_°K_0715;BEdT 432,002;Sauarics de mauleon. En Gauselms faiditz. E/nugo de la bacalaria.
p_°K_0716;BEdT 010,019;Naimerics de piguillan en guill(e)m d(e) b(er)guedan. ii
p_°K_0717;BEdT 010,028;Naimerics de piguillan. Engauselms faidiz.
p_°K_0718;BEdT 010,003;Nalbertetz enaimerics de peiguillan.
p_°K_0719;BEdT 097,004;Enbla(n)catz et en rambautz.
p_°K_0720;BEdT 414.B.A;-
p_°K_0721;BEdT 414,001;-
p_°K_0722;BEdT 119,006;lo dalfins daluerne et en perdigos.
p_°K_0723;BEdT 167,047;Gauselms faiditz et en perdigons.
p_°K_0724;BEdT 449.B.A;-
p_°K_0725;BEdT 449,001;-
p_°K_0726;BEdT 231,003;Guillems rainols.
p_°K_0727;BEdT 422,002;Ricautz de tarascon en guis de cauaillon.
p_°K_0728;BEdT 242,022;Guirautz de borneill el reis daragon.
p_°K_0729;BEdT 356,007;Peire rogiers.
p_°K_0730;BEdT 389,034;Rambautz.
p_°K_0731;BEdT 323,004;Peirols et enbernartz del uentadorn.
p_°K_0732;BEdT 015.B.A;-
p_°K_0733;BEdT 015,001;-
p_°K_0734;BEdT 070,032;Bernartz de uentadorn et enpeirols.
p_°K_0735;BEdT 236,008;Guillems de lator.
p_°K_0736;BEdT 392,029;Ramabutz de uaqueras eseingner coine.
p_°K_0737;BEdT 392,007;Rambautz de uaqueras.
p_°K_0738;BEdT 016,016;Albertetz et en gauselm faiditz.
p_°K_0739;BEdT 097,007;Enblancatz epeire uidals.
p_°K_0740;BEdT 098,001;Bona fe eseingnen blancatz.
p_°K_0741;BEdT 098,002;Bonafe eseignen blancatz.
p_°K_0742;BEdT 233,005;Guillems de saint gregori.
p_°K_0743;BEdT 236,012;Guillems de lator et ensordels.
p_°K_0744;BEdT 406,016;Raimons de miraual.
p_°K_0745;BEdT 218,001;Guillems gasmars et enneble.
p_°K_0746;BEdT 366,029;Peirols.
p_°K_0747;BEdT 460,001;Nuc de saint circ.
p_°K_0748;BEdT 457,033;Nuc de saint circ.
p_°K_0748a;BEdT 457,033a;-
p_°K_0749;BEdT 335.B.A;-
p_°K_0750;BEdT 458,001;Nuget et enreculaire.
